region,title,view_num,danmu,upload_time,up_author,video_url
影视剪辑,【觉醒年代】狂士季刚  黄侃个人向,4.6万,32,2021-05-01,莲サン,www.bilibili.com/video/BV1Pq4y1J7aV?from=search
校园学习,献礼剧！觉醒年代！「极简·影视产业热点004」,2189,54,2021-07-07,一颗糖学长,www.bilibili.com/video/BV1Bv411J7jy?from=search
手工,《觉醒年代》｜手写声控｜《青春》｜白噪音｜助眠解压｜笔触音,1.2万,7,2021-06-22,甜IAN7,www.bilibili.com/video/BV1Gv411H7ko?from=search
短片,【觉醒年代】”我愿意为了这个国家和民众而献身”,1.3万,2,2021-06-19,-派大星__,www.bilibili.com/video/BV1y5411K7aH?from=search
影视杂谈,【觉醒年代】陈学长故意吓醒蔡校长 这情节太可爱了,5.4万,17,2021-04-21,Chanchanman的小可爱,www.bilibili.com/video/BV13B4y1c7gD?from=search
影视杂谈,【快评43】一战：帝国牲口难看的吃相（觉醒年代）,3505,123,2021-07-01,一如应,www.bilibili.com/video/BV15h411h7mK?from=search
影视剪辑,【觉醒年代‖陈延年(张晚意）×柳眉(张思乐——待我长发及腰】他笑着赴死却在和她告别的时候落泪了，……(含彩蛋演员张晚意对这段感情线的解读),2.5万,28,2021-05-30,微风知晚意,www.bilibili.com/video/BV1Kb4y1Z7R9?from=search
影视剪辑,【觉醒年代｜群像*台词向｜爱晚亭边】“今天的美好生活，就是觉醒年代最好的续集”,7127,24,2021-06-18,好滴西柚,www.bilibili.com/video/BV1vB4y1M7Wy?from=search
影视剪辑,【安利/觉醒年代】觉醒年代的演员什么都能演,1.5万,143,2021-06-17,Planet_XDkkk,www.bilibili.com/video/BV1sf4y1873m?from=search
日常,【觉醒年代×赐我｜姜云升】“赐我信念纵身逝亦不曾被抹去，背负先辈使命愿意此生化为火炬。”凯尔特,7290,6,2021-06-28,来个两碗,www.bilibili.com/video/BV1ng41137ZD?from=search
影视剪辑,先生就是这样写下狂人日记的，之前不懂到底说的什么，直到看了觉醒年代，一切都明白了,2.3万,1,2021-05-29,Mary不在家,www.bilibili.com/video/BV1H5411g7LG?from=search
影视剪辑,在觉醒里没有交代的，这里都交代了，不论孙先生还是孑民先生，都很像啊。【觉醒年代】,2.5万,4,2021-06-08,每人一条小鱼干,www.bilibili.com/video/BV1Pw411f7Ex?from=search
影视剪辑,【觉醒年代｜李大钊&赵纫兰】我们俩感情很好，就是镜头太少！,1438,2,2021-07-14,懒萌醇,www.bilibili.com/video/BV1eh411677X?from=search
影视剪辑,【觉醒年代丨刘师培】一次性给美人用完所有bgm是什么体验（doge）,1.4万,29,2021-06-14,是沙雕的小星吖,www.bilibili.com/video/BV15V411473K?from=search
影视杂谈,【快评42】文人政客蔡元培：当下棋者走入棋盘（觉醒年代）,4746,139,2021-06-25,一如应,www.bilibili.com/video/BV19o4y1k7CF?from=search
日常,【夕颜】觉醒年代语录摘抄🇨🇳   写字声控   扩音500%,4024,6,2021-07-08,末藍星星,www.bilibili.com/video/BV1Qv411J7fs?from=search
影视剪辑,【觉醒年代】先生我好像看见你了 从书里走进了我们心里,2462,6,2021-07-10,虚渡终归林,www.bilibili.com/video/BV1h54y1n7mS?from=search
影视剪辑,辜鸿铭，你这个糟老头子倔的很|觉醒年代,7.1万,231,2021-03-24,不易明,www.bilibili.com/video/BV1Pb4y1X75P?from=search
影视剪辑,&quot;我只是陈先生的唯粉头头罢了~&quot;[觉醒年代|欢乐向]钱玄同与陈独秀知己之交。。。,1.5万,33,2021-06-09,Alice环环,www.bilibili.com/video/BV15V41147Vh?from=search
影视剪辑,【觉醒年代】 爆笑如雷了家人们 我怀疑于老师演的喜剧,2.6万,2,2021-06-05,哭唧唧的小疯狗,www.bilibili.com/video/BV1664y1k7mQ?from=search
环球,《觉醒年代》香港展播，梁振英：有必要回顾和铭记历史,2070,0,2021-07-13,凤凰卫视,www.bilibili.com/video/BV1WK4y1u78A?from=search
影视剪辑,【觉醒年代】北大校花刘师培，火力全开刘怼怼。你对校花的魅力，一无所知,1.1万,0,2021-06-20,饭之律者的崛起,www.bilibili.com/video/BV1t64y1r79T?from=search
影视杂谈,【快评01】我好后悔戳开了这部剧！（觉醒年代）,6.7万,425,2021-02-16,一如应,www.bilibili.com/video/BV1p54y1Y7yv?from=search
影视剪辑,[觉醒年代|刘师培]游山恋·美人回眸镜头,1537,1,2021-07-11,柳云浮,www.bilibili.com/video/BV1yy4y1K7Ci?from=search
影视剪辑,【觉醒年代/陈延年】少年中国说｜以己之寿 延国之年｜倘若天下安乐，我等愿渔樵耕读，江湖浪迹；倘若盛世将倾，深渊在侧，我辈愿万死以赴。,1.9万,6,2021-05-29,楼夕夕楼,www.bilibili.com/video/BV19y4y1g73c?from=search
影视杂谈,【快评35】邓中夏：问将为何世？共产均贫富！（觉醒年代）,1.6万,377,2021-05-11,一如应,www.bilibili.com/video/BV1R44y167oE?from=search
影视剪辑,【觉醒年代】-汪孟邹：我为这个家付出了太多,887,34,2021-07-14,浮尘微刃,www.bilibili.com/video/BV1zw411d7dz?from=search
影视剪辑,觉醒年代【陈延年×柳眉】爱而不得，有缘无份，从此心头自有朱砂痣一生两望。,7199,75,2021-06-21,不吃LL,www.bilibili.com/video/BV1Nw411o7fW?from=search
影视剪辑,全世界无产阶级联合起来！(国际歌#《觉醒年代》高燃剧情),4.2万,63,2021-05-01,一只随缘up韭,www.bilibili.com/video/BV1H5411w7Xr?from=search
影视剪辑,觉醒年代 鲁迅先生将陈独秀先生和胡适先生进行对比,6341,0,2021-07-05,张兴运,www.bilibili.com/video/BV14y4y1K7CV?from=search
影视剪辑,觉醒年代X重生：“先生，他们爱我。”,1760,1,2021-07-12,追一猫,www.bilibili.com/video/BV1Zv411J7Cm?from=search
明星,【20210520】快乐大巴节目-觉醒年代部分主创朗诵《青春》&与主持人联袂朗诵《可爱的中国》,2.6万,72,2021-05-20,IceHockey940422,www.bilibili.com/video/BV1Sh411v7bB?from=search
影视杂谈,【电影镜头拆解】《觉醒年代》里情绪的营造——中国式父子关系的表达,6407,0,2021-07-05,新片场学院,www.bilibili.com/video/BV1KU4y1V7PM?from=search
影视剪辑,和光同尘——觉醒年代,1.5万,11,2021-06-17,理想三旬是两首歌,www.bilibili.com/video/BV1864y1r7An?from=search
影视剪辑,【觉醒年代】陈独秀对陈延年兄弟父爱，无声而伟大,5.3万,36,2021-04-14,彬-彬-彬,www.bilibili.com/video/BV1L5411c7EF?from=search
影视剪辑,【觉醒年代】x 领风者 | 血液还如当初般滚烫 | 建党百年|高燃混剪,140,1,2021-07-15,黑成这样,www.bilibili.com/video/BV1Wb4y1k7uV?from=search
影视剪辑,【觉醒年代】 貌美 儒雅 永远不会背叛学生的 刘老师 申叔,3.2万,6,2021-05-13,muse-v,www.bilibili.com/video/BV1B64y127fr?from=search
影视剪辑,【错位时空-延年乔年】法兰西岁月与觉醒年代中的陈氏兄弟,6.3万,176,2021-02-27,皖旖,www.bilibili.com/video/BV12Z4y1A7UL?from=search
影视杂谈,【觉醒年代】20210627《觉醒年代》导演张永新、演员曹磊在北京鲁迅博物馆做客侠客岛直播（横屏720P）,8735,32,2021-06-28,且将新火试新茶1219,www.bilibili.com/video/BV1Jg41137mQ?from=search
影视剪辑,【觉醒年代】陈独秀与两个孩子最后的告别。为与敌人周旋，陈延年和陈乔年相继被捕，壮烈牺牲。,3.7万,10,2021-05-14,小邦爱阿刁,www.bilibili.com/video/BV1R54y157P6?from=search
影视剪辑,【觉醒年代‖陈延年×柳眉‖张晚意×张思乐】如果有可能 我也多想未来有你 可是唯一能说的只有对不起,1.8万,14,2021-06-02,慕雪樱洛,www.bilibili.com/video/BV1So4y1C7hW?from=search
明星,【花絮】觉醒年代 人物特辑，朱贺日尧饰胡适。从试妆的细节看导演、摄影等创作者的专心用心。,3.4万,10,2021-05-19,青蛙嘎咕咕咕,www.bilibili.com/video/BV1tA411g7WW?from=search
影视剪辑,【觉醒年代｜陈仲甫｜于和伟】独立高楼风满袖｜孑然一身,1.2万,68,2021-06-02,剪刀手艾德琪,www.bilibili.com/video/BV1Xf4y1b7Xj?from=search
影视剪辑,【觉醒年代陈延年爱情故事原型】◎既已许国 何以许卿！,2.8万,6,2021-05-28,东陵长公主,www.bilibili.com/video/BV16U4y1L7AW?from=search
明星,论《觉醒年代》选角有多绝？每个都像穿越过来的一样！,2.9万,16,2021-05-15,凤凰全娱乐,www.bilibili.com/video/BV1WA411G7gT?from=search
影视剪辑,【觉醒年代】乔年：饿饿，饭饭！,2236,2,2021-07-10,李子维hyxwqs,www.bilibili.com/video/BV1Mw411d7f1?from=search
校园学习,事业单位面试热点：《觉醒年代》火出圈了！,6563,4,2021-07-03,临沂中公教育,www.bilibili.com/video/BV1JV411W7Ue?from=search
